_id,user_id,event_id,event_rating
645e8e02018909e1a1a755ad,39,61,5
645e8e02018909e1a1a755cb,40,30,5
645e8e02018909e1a1a755ea,40,61,5
645e8e02018909e1a1a75611,41,39,4
645e8e02018909e1a1a7561d,41,51,3
645e8e02018909e1a1a75628,42,1,3
645e8e02018909e1a1a75646,42,31,2
645e8e02018909e1a1a75660,42,57,5
645e8e02018909e1a1a75666,43,2,5
645e8e02018909e1a1a75689,43,37,3
645e8e02018909e1a1a7569b,43,55,4
645e8e02018909e1a1a756d3,44,50,5
645e8e02018909e1a1a756d5,44,52,3
645e8e02018909e1a1a756f3,45,21,2
645e8e02018909e1a1a75721,46,6,5
645e8e02018909e1a1a756be,44,29,4
645e8e02018909e1a1a756cd,44,44,3
645e8e02018909e1a1a756d2,44,49,4
645e8e02018909e1a1a756e2,45,4,3
645e8e02018909e1a1a756f8,45,26,1
645e8e02018909e1a1a75708,45,42,1
645e8e02018909e1a1a7571b,45,61,5
645e8e02018909e1a1a75743,46,40,2
645e8e02018909e1a1a7574c,46,49,1
645e8e02018909e1a1a7575c,47,4,5
645e8e02018909e1a1a757a0,48,11,2
645e8e02018909e1a1a757a8,48,19,2
645e8e02018909e1a1a757b2,48,29,5
645e8e02018909e1a1a757b3,48,30,4
645e8e02018909e1a1a757c2,48,45,5
645e8e02018909e1a1a757de,49,12,5
645e8e02018909e1a1a757ed,49,27,3
645e8e02018909e1a1a757f0,49,30,5
645e8e02018909e1a1a757fc,49,42,2
645e8e02018909e1a1a75803,49,49,4
645e8e02018909e1a1a75847,50,56,3
645e8e02018909e1a1a75888,51,60,4
645e8e02018909e1a1a7588b,52,2,5
645e8e02018909e1a1a7588c,52,3,1
645e8e02018909e1a1a7589d,52,20,4
645e8e02018909e1a1a7589f,52,22,4
645e8e02018909e1a1a758c4,52,59,1
645e8e02018909e1a1a758c5,52,60,1
645e8e02018909e1a1a758ce,53,8,2
645e8e02018909e1a1a758d6,53,16,3
645e8e02018909e1a1a758ee,53,40,1
645e8e02018909e1a1a758f8,53,50,1
645e8e02018909e1a1a75901,53,59,4
645e8e02018909e1a1a75905,54,2,3
645e8e02018909e1a1a75910,54,13,4
645e8e02018909e1a1a75922,54,31,4
645e8e02018909e1a1a7593b,54,56,1
645e8e02018909e1a1a7593e,54,59,1
645e8e02018909e1a1a75947,55,7,1
645e8e02018909e1a1a75950,55,16,3
645e8e02018909e1a1a7595a,55,26,5
645e8e02018909e1a1a75965,55,37,5
645e8e02018909e1a1a7596d,55,45,3
645e8e02018909e1a1a7597e,56,1,1
645e8e02018909e1a1a7598b,56,14,3
645e8e02018909e1a1a7598d,56,16,3
645e8e02018909e1a1a75992,56,21,4
645e8e02018909e1a1a759a4,56,39,2
645e8e02018909e1a1a759be,57,4,3
645e8e02018909e1a1a759cf,57,21,3
645e8e02018909e1a1a759e0,57,38,4
645e8e02018909e1a1a759e1,57,39,4
645e8e02018909e1a1a759e2,57,40,1
645e8e02018909e1a1a759ed,57,51,2
645e8e02018909e1a1a759f1,57,55,2
645e8e02018909e1a1a759f2,57,56,3
645e8e02018909e1a1a75a08,58,17,1
645e8e02018909e1a1a75a67,59,51,5
645e8e02018909e1a1a75a72,60,1,4
645e8e02018909e1a1a75a73,60,2,4
645e8e02018909e1a1a75a7a,60,9,4
645e8e02018909e1a1a75aa7,60,54,1
645e8e02018909e1a1a75ab2,61,4,1
645e8e02018909e1a1a75ab4,61,6,2
645e8e02018909e1a1a7525a,26,3,4
645e8e02018909e1a1a75244,25,42,1
645e8e02018909e1a1a7524a,25,48,2
645e8e02018909e1a1a7526c,26,21,2
645e8e02018909e1a1a75273,26,28,2
645e8e02018909e1a1a752a9,27,21,3
645e8e02018909e1a1a752ac,27,24,1
645e8e02018909e1a1a752c2,27,46,5
645e8e02018909e1a1a752cd,27,57,1
645e8e02018909e1a1a7530c,28,59,4
645e8e02018909e1a1a75310,29,2,3
645e8e02018909e1a1a75311,29,3,5
645e8e02018909e1a1a75313,29,5,1
645e8e02018909e1a1a7532e,29,32,4
645e8e02018909e1a1a75359,30,14,3
645e8e02018909e1a1a75362,30,23,4
645e8e02018909e1a1a7537b,30,48,4
645e8e02018909e1a1a7539c,31,20,1
645e8e02018909e1a1a75400,32,59,1
645e8e02018909e1a1a7540a,33,8,4
645e8e02018909e1a1a75416,33,20,2
645e8e02018909e1a1a75438,33,54,1
645e8e02018909e1a1a7545c,34,29,5
645e8e02018909e1a1a75473,34,52,4
645e8e02018909e1a1a75485,35,9,5
645e8e02018909e1a1a75495,35,25,5
645e8e02018909e1a1a7549a,35,30,2
645e8e02018909e1a1a754a0,35,36,1
645e8e02018909e1a1a754aa,35,46,4
645e8e02018909e1a1a754af,35,51,3
645e8e02018909e1a1a754b0,35,52,4
645e8e02018909e1a1a754b3,35,55,5
645e8e02018909e1a1a754b6,35,58,5
645e8e02018909e1a1a754f4,36,59,3
645e8e02018909e1a1a75504,37,14,2
645e8e02018909e1a1a75522,37,44,5
645e8e02018909e1a1a75524,37,46,1
645e8e02018909e1a1a75534,38,1,1
645e8e02018909e1a1a7553e,38,11,4
645e8e02018909e1a1a7554d,38,26,1
645e8e02018909e1a1a75577,39,7,5
645e8e02018909e1a1a7557d,39,13,2
645e8e02018909e1a1a75585,39,21,4
645e8e02018909e1a1a75588,39,24,2
645e8e02018909e1a1a7558d,39,29,2
645e8e02018909e1a1a755c6,40,25,5
645e8e02018909e1a1a755d9,40,44,2
645e8e02018909e1a1a755ec,41,2,4
645e8e02018909e1a1a755f6,41,12,1
645e8e02018909e1a1a755f7,41,13,1
645e8e02018909e1a1a755fc,41,18,2
645e8e02018909e1a1a7560b,41,33,1
645e8e02018909e1a1a75613,41,41,3
645e8e02018909e1a1a75627,41,61,5
645e8e02018909e1a1a7562e,42,7,5
645e8e02018909e1a1a7565a,42,51,5
645e8e02018909e1a1a7566b,43,7,1
645e8e02018909e1a1a75674,43,16,2
645e8e02018909e1a1a75682,43,30,4
645e8e02018909e1a1a75683,43,31,3
645e8e02018909e1a1a7568d,43,41,5
645e8e02018909e1a1a7568f,43,43,5
645e8e02018909e1a1a75691,43,45,4
645e8e02018909e1a1a756b4,44,19,1
645e8e02018909e1a1a756b9,44,24,1
645e8e02018909e1a1a7525c,26,5,2
645e8e02018909e1a1a75267,26,16,2
645e8e02018909e1a1a7526f,26,24,2
645e8e02018909e1a1a75286,26,47,2
645e8e02018909e1a1a752e4,28,19,4
645e8e02018909e1a1a752e6,28,21,2
645e8e02018909e1a1a752ef,28,30,3
645e8e02018909e1a1a75327,29,25,2
645e8e02018909e1a1a7532a,29,28,2
645e8e02018909e1a1a75337,29,41,4
645e8e02018909e1a1a75340,29,50,3
645e8e02018909e1a1a75341,29,51,4
645e8e02018909e1a1a75342,29,52,2
645e8e02018909e1a1a7534b,29,61,1
645e8e02018909e1a1a7534f,30,4,3
645e8e02018909e1a1a7539a,31,18,3
645e8e02018909e1a1a7539e,31,22,5
645e8e02018909e1a1a753a9,31,33,5
645e8e02018909e1a1a753aa,31,34,5
645e8e02018909e1a1a753b2,31,42,5
645e8e02018909e1a1a753bc,31,52,3
645e8e02018909e1a1a753c5,31,61,4
645e8e02018909e1a1a753d8,32,19,5
645e8e02018909e1a1a753dd,32,24,5
645e8e02018909e1a1a753e5,32,32,2
645e8e02018909e1a1a753ee,32,41,5
645e8e02018909e1a1a753fb,32,54,4
645e8e02018909e1a1a75407,33,5,4
645e8e02018909e1a1a7540c,33,10,1
645e8e02018909e1a1a7540d,33,11,2
645e8e02018909e1a1a75410,33,14,1
645e8e02018909e1a1a75430,33,46,1
645e8e02018909e1a1a7543e,33,60,5
645e8e02018909e1a1a75449,34,10,1
645e8e02018909e1a1a75450,34,17,1
645e8e02018909e1a1a7545b,34,28,2
645e8e02018909e1a1a75497,35,27,1
645e8e02018909e1a1a754a1,35,37,1
645e8e02018909e1a1a754b1,35,53,1
645e8e02018909e1a1a754b9,35,61,1
645e8e02018909e1a1a754bf,36,6,4
645e8e02018909e1a1a754cd,36,20,1
645e8e02018909e1a1a754ce,36,21,4
645e8e02018909e1a1a754d1,36,24,2
645e8e02018909e1a1a754e2,36,41,1
645e8e02018909e1a1a754e3,36,42,2
645e8e02018909e1a1a754e6,36,45,4
645e8e02018909e1a1a754f0,36,55,5
645e8e02018909e1a1a754fe,37,8,5
645e8e02018909e1a1a75507,37,17,5
645e8e02018909e1a1a7550b,37,21,5
645e8e02018909e1a1a75553,38,32,2
645e8e02018909e1a1a75565,38,50,4
645e8e02018909e1a1a7559c,39,44,4
645e8e02018909e1a1a755a7,39,55,1
645e8e02018909e1a1a755db,40,46,5
645e8e02018909e1a1a755ee,41,4,2
645e8e02018909e1a1a755f9,41,15,2
645e8e02018909e1a1a75602,41,24,3
645e8e02018909e1a1a75609,41,31,5
645e8e02018909e1a1a7560c,41,34,4
645e8e02018909e1a1a7560d,41,35,1
645e8e02018909e1a1a7560e,41,36,1
645e8e02018909e1a1a75626,41,60,1
645e8e02018909e1a1a75250,25,54,3
645e8e02018909e1a1a75256,25,60,2
645e8e02018909e1a1a75258,26,1,2
645e8e02018909e1a1a7525e,26,7,2
645e8e02018909e1a1a75261,26,10,4
645e8e02018909e1a1a75266,26,15,1
645e8e02018909e1a1a7528f,26,56,1
645e8e02018909e1a1a75291,26,58,4
645e8e02018909e1a1a75294,26,61,1
645e8e02018909e1a1a752c0,27,44,4
645e8e02018909e1a1a752d4,28,3,3
645e8e02018909e1a1a752d7,28,6,2
645e8e02018909e1a1a752ec,28,27,3
645e8e02018909e1a1a752f9,28,40,2
645e8e02018909e1a1a75308,28,55,4
645e8e02018909e1a1a7530d,28,60,4
645e8e02018909e1a1a7531a,29,12,4
645e8e02018909e1a1a7531f,29,17,2
645e8e02018909e1a1a75348,29,58,5
645e8e02018909e1a1a75357,30,12,4
645e8e02018909e1a1a75364,30,25,2
645e8e02018909e1a1a7536a,30,31,1
645e8e02018909e1a1a7536b,30,32,5
645e8e02018909e1a1a7538c,31,4,1
645e8e02018909e1a1a753b6,31,46,2
645e8e02018909e1a1a753ba,31,50,1
645e8e02018909e1a1a753c4,31,60,5
645e8e02018909e1a1a753cc,32,7,4
645e8e02018909e1a1a753da,32,21,1
645e8e02018909e1a1a753dc,32,23,5
645e8e02018909e1a1a753fd,32,56,2
645e8e02018909e1a1a75412,33,16,1
645e8e02018909e1a1a75418,33,22,4
645e8e02018909e1a1a7542a,33,40,2
645e8e02018909e1a1a75432,33,48,3
645e8e02018909e1a1a75437,33,53,2
645e8e02018909e1a1a7543c,33,58,4
645e8e02018909e1a1a75445,34,6,1
645e8e02018909e1a1a75446,34,7,1
645e8e02018909e1a1a7544b,34,12,5
645e8e02018909e1a1a75452,34,19,2
645e8e02018909e1a1a75496,35,26,1
645e8e02018909e1a1a7549c,35,32,4
645e8e02018909e1a1a754c4,36,11,4
645e8e02018909e1a1a754d6,36,29,3
645e8e02018909e1a1a754e1,36,40,3
645e8e02018909e1a1a754e7,36,46,4
645e8e02018909e1a1a754e9,36,48,4
645e8e02018909e1a1a754ee,36,53,2
645e8e02018909e1a1a754ef,36,54,5
645e8e02018909e1a1a75508,37,18,1
645e8e02018909e1a1a7551d,37,39,2
645e8e02018909e1a1a75521,37,43,3
645e8e02018909e1a1a7552d,37,55,3
645e8e02018909e1a1a75530,37,58,4
645e8e02018909e1a1a75539,38,6,3
645e8e02018909e1a1a7553b,38,8,4
645e8e02018909e1a1a75543,38,16,1
645e8e02018909e1a1a755a8,39,56,1
645e8e02018909e1a1a755bc,40,15,3
645e8e02018909e1a1a755c5,40,24,2
645e8e02018909e1a1a755ca,40,29,4
645e8e02018909e1a1a755d3,40,38,1
645e8e02018909e1a1a755de,40,49,5
645e8e02018909e1a1a755e5,40,56,4
645e8e02018909e1a1a756ef,45,17,1
645e8e02018909e1a1a756f0,45,18,2
645e8e02018909e1a1a756f6,45,24,5
645e8e02018909e1a1a756f9,45,27,4
645e8e02018909e1a1a7570d,45,47,2
645e8e02018909e1a1a75710,45,50,4
645e8e02018909e1a1a75720,46,5,5
645e8e02018909e1a1a75724,46,9,2
645e8e02018909e1a1a75725,46,10,2
645e8e02018909e1a1a7572f,46,20,3
645e8e02018909e1a1a75731,46,22,3
645e8e02018909e1a1a75755,46,58,5
645e8e02018909e1a1a7575f,47,7,1
645e8e02018909e1a1a7576c,47,20,4
645e8e02018909e1a1a75770,47,24,5
645e8e02018909e1a1a75781,47,41,5
645e8e02018909e1a1a757a1,48,12,4
645e8e02018909e1a1a757a5,48,16,4
645e8e02018909e1a1a757a7,48,18,3
645e8e02018909e1a1a757b4,48,31,3
645e8e02018909e1a1a757c1,48,44,5
645e8e02018909e1a1a757d8,49,6,1
645e8e02018909e1a1a757e3,49,17,1
645e8e02018909e1a1a757ea,49,24,2
645e8e02018909e1a1a757fe,49,44,1
645e8e02018909e1a1a75809,49,55,3
645e8e02018909e1a1a7581d,50,14,2
645e8e02018909e1a1a75820,50,17,1
645e8e02018909e1a1a7583e,50,47,1
645e8e02018909e1a1a75843,50,52,2
645e8e02018909e1a1a75866,51,26,5
645e8e02018909e1a1a75877,51,43,3
645e8e02018909e1a1a758a2,52,25,1
645e8e02018909e1a1a758aa,52,33,1
645e8e02018909e1a1a758ac,52,35,5
645e8e02018909e1a1a758af,52,38,5
645e8e02018909e1a1a758b4,52,43,2
645e8e02018909e1a1a758c2,52,57,2
645e8e02018909e1a1a758c8,53,2,5
645e8e02018909e1a1a758e7,53,33,5
645e8e02018909e1a1a758fe,53,56,4
645e8e02018909e1a1a75966,55,38,1
645e8e02018909e1a1a75967,55,39,2
645e8e02018909e1a1a75978,55,56,5
645e8e02018909e1a1a7599e,56,33,4
645e8e02018909e1a1a759a8,56,43,4
645e8e02018909e1a1a759ac,56,47,1
645e8e02018909e1a1a759bc,57,2,4
645e8e02018909e1a1a759bf,57,5,3
645e8e02018909e1a1a759c1,57,7,5
645e8e02018909e1a1a759dd,57,35,1
645e8e02018909e1a1a759e6,57,44,4
645e8e02018909e1a1a75a17,58,32,3
645e8e02018909e1a1a75a2a,58,51,1
645e8e02018909e1a1a75a56,59,34,2
645e8e02018909e1a1a75a61,59,45,5
645e8e02018909e1a1a75a70,59,60,1
645e8e02018909e1a1a75a71,59,61,4
645e8e02018909e1a1a75a8e,60,29,1
645e8e02018909e1a1a75a93,60,34,4
645e8e02018909e1a1a75a9e,60,45,1
645e8e02018909e1a1a75ab9,61,11,1
645e8e02018909e1a1a75aba,61,12,3
645e8e02018909e1a1a75abb,61,13,3
645e8e02018909e1a1a7572b,46,16,2
645e8e02018909e1a1a7572e,46,19,5
645e8e02018909e1a1a75740,46,37,3
645e8e02018909e1a1a7574e,46,51,2
645e8e02018909e1a1a7576a,47,18,5
645e8e02018909e1a1a7577e,47,38,1
645e8e02018909e1a1a75780,47,40,4
645e8e02018909e1a1a7578b,47,51,2
645e8e02018909e1a1a75792,47,58,2
645e8e02018909e1a1a75794,47,60,3
645e8e02018909e1a1a7579b,48,6,2
645e8e02018909e1a1a7579d,48,8,2
645e8e02018909e1a1a757b1,48,28,5
645e8e02018909e1a1a757bb,48,38,4
645e8e02018909e1a1a757c3,48,46,2
645e8e02018909e1a1a757c8,48,51,3
645e8e02018909e1a1a757d3,49,1,4
645e8e02018909e1a1a757db,49,9,5
645e8e02018909e1a1a757e1,49,15,1
645e8e02018909e1a1a757f6,49,36,2
645e8e02018909e1a1a757fa,49,40,3
645e8e02018909e1a1a7580e,49,60,2
645e8e02018909e1a1a75829,50,26,2
645e8e02018909e1a1a75837,50,40,3
645e8e02018909e1a1a75839,50,42,2
645e8e02018909e1a1a7583f,50,48,1
645e8e02018909e1a1a75848,50,57,4
645e8e02018909e1a1a75850,51,4,2
645e8e02018909e1a1a75853,51,7,4
645e8e02018909e1a1a75869,51,29,5
645e8e02018909e1a1a75876,51,42,2
645e8e02018909e1a1a75878,51,44,3
645e8e02018909e1a1a7587a,51,46,3
645e8e02018909e1a1a7588a,52,1,5
645e8e02018909e1a1a7588e,52,5,3
645e8e02018909e1a1a758a9,52,32,4
645e8e02018909e1a1a758ab,52,34,4
645e8e02018909e1a1a758ad,52,36,2
645e8e02018909e1a1a758bb,52,50,2
645e8e02018909e1a1a758c7,53,1,2
645e8e02018909e1a1a758c9,53,3,1
645e8e02018909e1a1a758d7,53,17,3
645e8e02018909e1a1a758e6,53,32,4
645e8e02018909e1a1a758ea,53,36,3
645e8e02018909e1a1a758f4,53,46,1
645e8e02018909e1a1a758f6,53,48,2
645e8e02018909e1a1a75904,54,1,3
645e8e02018909e1a1a7590c,54,9,3
645e8e02018909e1a1a7591a,54,23,2
645e8e02018909e1a1a75932,54,47,4
645e8e02018909e1a1a75952,55,18,3
645e8e02018909e1a1a75956,55,22,2
645e8e02018909e1a1a75971,55,49,2
645e8e02018909e1a1a75973,55,51,2
645e8e02018909e1a1a75980,56,3,2
645e8e02018909e1a1a7598f,56,18,1
645e8e02018909e1a1a7599d,56,32,1
645e8e02018909e1a1a759a1,56,36,3
645e8e02018909e1a1a759a6,56,41,2
645e8e02018909e1a1a759cb,57,17,3
645e8e02018909e1a1a759d5,57,27,3
645e8e02018909e1a1a759da,57,32,5
645e8e02018909e1a1a759e7,57,45,3
645e8e02018909e1a1a75a1a,58,35,3
645e8e02018909e1a1a75ac5,61,23,5
645e8e02018909e1a1a75ad3,61,37,5
645e8e02018909e1a1a75af7,62,12,4
645e8e02018909e1a1a75b0e,62,35,5
645e8e02018909e1a1a75b14,62,41,5
645e8e02018909e1a1a75b2a,63,2,3
645e8e02018909e1a1a75b40,63,24,4
645e8e02018909e1a1a75b42,63,26,4
645e8e02018909e1a1a75b4e,63,38,1
645e8e02018909e1a1a75b5d,63,53,3
645e8e02018909e1a1a75b85,64,32,5
645e8e02018909e1a1a75b92,64,45,5
645e8e02018909e1a1a75b9e,64,57,4
645e8e02018909e1a1a75b9f,64,58,2
645e8e02018909e1a1a75ba4,65,2,2
645e8e02018909e1a1a75ba6,65,4,2
645e8e02018909e1a1a75ba7,65,5,2
645e8e02018909e1a1a75bbe,65,28,1
645e8e02018909e1a1a75bc3,65,33,4
645e8e02018909e1a1a75bcd,65,43,5
645e8e02018909e1a1a75bde,65,60,4
645e8e02018909e1a1a75be2,66,3,1
645e8e02018909e1a1a75be3,66,4,5
645e8e02018909e1a1a75bf0,66,17,3
645e8e02018909e1a1a75bf3,66,20,5
645e8e02018909e1a1a75c27,67,11,2
645e8e02018909e1a1a75c28,67,12,2
645e8e02018909e1a1a75c40,67,36,4
645e8e02018909e1a1a75c41,67,37,1
645e8e02018909e1a1a75c46,67,42,5
645e8e02018909e1a1a75c66,68,13,2
645e8e02018909e1a1a75c6b,68,18,1
645e8e02018909e1a1a75ca0,69,10,1
645e8e02018909e1a1a75ca5,69,15,2
645e8e02018909e1a1a75ca9,69,19,3
645e8e02018909e1a1a75cca,69,52,5
645e8e02018909e1a1a75cce,69,56,1
645e8e02018909e1a1a75ce8,70,21,4
645e8e02018909e1a1a75d0d,70,58,3
645e8e02018909e1a1a75d17,71,7,1
645e8e02018909e1a1a75d32,71,34,1
645e8e02018909e1a1a75d3d,71,45,4
645e8e02018909e1a1a75d4b,71,59,2
645e8e02018909e1a1a75d4e,72,1,2
645e8e02018909e1a1a75d5c,72,15,2
645e8e02018909e1a1a75d77,72,42,4
645e8e02018909e1a1a75daf,73,37,2
645e8e02018909e1a1a75de7,74,32,1
645e8e02018909e1a1a75df3,74,44,3
645e8e02018909e1a1a75546,38,19,5
645e8e02018909e1a1a7555c,38,41,3
645e8e02018909e1a1a75566,38,51,1
645e8e02018909e1a1a7556d,38,58,3
645e8e02018909e1a1a7557b,39,11,1
645e8e02018909e1a1a75599,39,41,2
645e8e02018909e1a1a7559d,39,45,5
645e8e02018909e1a1a7559e,39,46,3
645e8e02018909e1a1a755e6,40,57,3
645e8e02018909e1a1a7561a,41,48,5
645e8e02018909e1a1a75634,42,13,2
645e8e02018909e1a1a75678,43,20,1
645e8e02018909e1a1a7567b,43,23,3
645e8e02018909e1a1a75690,43,44,5
645e8e02018909e1a1a7569a,43,54,2
645e8e02018909e1a1a756a1,43,61,3
645e8e02018909e1a1a756ab,44,10,2
645e8e02018909e1a1a756ad,44,12,1
645e8e02018909e1a1a756bc,44,27,2
645e8e02018909e1a1a756bf,44,30,4
645e8e02018909e1a1a756c8,44,39,2
645e8e02018909e1a1a75705,45,39,5
645e8e02018909e1a1a7570b,45,45,3
645e8e02018909e1a1a7572a,46,15,1
645e8e02018909e1a1a75769,47,17,5
645e8e02018909e1a1a75772,47,26,1
645e8e02018909e1a1a75778,47,32,2
645e8e02018909e1a1a7578a,47,50,2
645e8e02018909e1a1a7578e,47,54,5
645e8e02018909e1a1a757c9,48,52,1
645e8e02018909e1a1a757e2,49,16,5
645e8e02018909e1a1a757e7,49,21,1
645e8e02018909e1a1a757e8,49,22,3
645e8e02018909e1a1a757eb,49,25,1
645e8e02018909e1a1a757f7,49,37,1
645e8e02018909e1a1a75812,50,3,2
645e8e02018909e1a1a75815,50,6,5
645e8e02018909e1a1a75817,50,8,5
645e8e02018909e1a1a75818,50,9,5
645e8e02018909e1a1a7581c,50,13,1
645e8e02018909e1a1a75855,51,9,1
645e8e02018909e1a1a75862,51,22,2
645e8e02018909e1a1a75871,51,37,5
645e8e02018909e1a1a75879,51,45,1
645e8e02018909e1a1a75883,51,55,2
645e8e02018909e1a1a7589b,52,18,2
645e8e02018909e1a1a758a6,52,29,1
645e8e02018909e1a1a758a7,52,30,3
645e8e02018909e1a1a758b9,52,48,5
645e8e02018909e1a1a758e1,53,27,1
645e8e02018909e1a1a7590d,54,10,2
645e8e02018909e1a1a7591d,54,26,3
645e8e02018909e1a1a7592f,54,44,1
645e8e02018909e1a1a75953,55,19,2
645e8e02018909e1a1a7597d,55,61,3
645e8e02018909e1a1a75998,56,27,2
645e8e02018909e1a1a759a7,56,42,5
645e8e02018909e1a1a759b6,56,57,4
645e8e02018909e1a1a759c4,57,10,3
645e8e02018909e1a1a759d6,57,28,3
645e8e02018909e1a1a759ec,57,50,4
645e8e02018909e1a1a759f5,57,59,1
645e8e02018909e1a1a759fa,58,3,2
645e8e02018909e1a1a75a05,58,14,3
645e8e02018909e1a1a756d9,44,56,1
645e8e02018909e1a1a756df,45,1,5
645e8e02018909e1a1a756e9,45,11,4
645e8e02018909e1a1a756ea,45,12,3
645e8e02018909e1a1a756ee,45,16,1
645e8e02018909e1a1a756f7,45,25,4
645e8e02018909e1a1a756fd,45,31,2
645e8e02018909e1a1a75701,45,35,5
645e8e02018909e1a1a7570f,45,49,3
645e8e02018909e1a1a75713,45,53,1
645e8e02018909e1a1a75729,46,14,5
645e8e02018909e1a1a7572c,46,17,5
645e8e02018909e1a1a75753,46,56,4
645e8e02018909e1a1a75763,47,11,2
645e8e02018909e1a1a75798,48,3,5
645e8e02018909e1a1a757ae,48,25,4
645e8e02018909e1a1a757c0,48,43,4
645e8e02018909e1a1a757c5,48,48,1
645e8e02018909e1a1a757cf,48,58,5
645e8e02018909e1a1a757d4,49,2,1
645e8e02018909e1a1a757f3,49,33,4
645e8e02018909e1a1a757fb,49,41,5
645e8e02018909e1a1a75806,49,52,2
645e8e02018909e1a1a7580a,49,56,1
645e8e02018909e1a1a75824,50,21,3
645e8e02018909e1a1a75825,50,22,2
645e8e02018909e1a1a7582b,50,28,5
645e8e02018909e1a1a7583b,50,44,2
645e8e02018909e1a1a7583c,50,45,1
645e8e02018909e1a1a75845,50,54,5
645e8e02018909e1a1a7584b,50,60,3
645e8e02018909e1a1a75858,51,12,5
645e8e02018909e1a1a7585e,51,18,2
645e8e02018909e1a1a7587b,51,47,1
645e8e02018909e1a1a7589e,52,21,5
645e8e02018909e1a1a758a8,52,31,2
645e8e02018909e1a1a758b5,52,44,2
645e8e02018909e1a1a758cd,53,7,2
645e8e02018909e1a1a75908,54,5,1
645e8e02018909e1a1a75943,55,3,1
645e8e02018909e1a1a7594a,55,10,3
645e8e02018909e1a1a7596b,55,43,3
645e8e02018909e1a1a7596e,55,46,2
645e8e02018909e1a1a7599f,56,34,5
645e8e02018909e1a1a759c9,57,15,5
645e8e02018909e1a1a759dc,57,34,3
645e8e02018909e1a1a759f4,57,58,1
645e8e02018909e1a1a75a01,58,10,1
645e8e02018909e1a1a75a04,58,13,3
645e8e02018909e1a1a75a0c,58,21,1
645e8e02018909e1a1a75a11,58,26,3
645e8e02018909e1a1a75a26,58,47,3
645e8e02018909e1a1a75a29,58,50,2
645e8e02018909e1a1a75a30,58,57,5
645e8e02018909e1a1a75a43,59,15,5
645e8e02018909e1a1a75a46,59,18,4
645e8e02018909e1a1a75a4c,59,24,1
645e8e02018909e1a1a75a69,59,53,2
645e8e02018909e1a1a75a85,60,20,1
645e8e02018909e1a1a75aa3,60,50,1
645e8e02018909e1a1a75aac,60,59,5
645e8e02018909e1a1a75ab0,61,2,4
645e8e02018909e1a1a75ac2,61,20,3
645e8e02018909e1a1a75ad5,61,39,2
645e8e02018909e1a1a7523f,25,37,4
645e8e02018909e1a1a7562c,42,5,2
645e8e02018909e1a1a7563f,42,24,5
645e8e02018909e1a1a75641,42,26,5
645e8e02018909e1a1a7565c,42,53,5
645e8e02018909e1a1a75663,42,60,5
645e8e02018909e1a1a75679,43,21,2
645e8e02018909e1a1a7567f,43,27,1
645e8e02018909e1a1a7568e,43,42,2
645e8e02018909e1a1a756a0,43,60,1
645e8e02018909e1a1a756b1,44,16,4
645e8e02018909e1a1a756b3,44,18,3
645e8e02018909e1a1a756ca,44,41,4
645e8e02018909e1a1a756cf,44,46,5
645e8e02018909e1a1a756d8,44,55,4
645e8e02018909e1a1a75702,45,36,3
645e8e02018909e1a1a75706,45,40,3
645e8e02018909e1a1a7571e,46,3,1
645e8e02018909e1a1a75752,46,55,5
645e8e02018909e1a1a75789,47,49,3
645e8e02018909e1a1a757ac,48,23,3
645e8e02018909e1a1a757b5,48,32,4
645e8e02018909e1a1a757be,48,41,1
645e8e02018909e1a1a757e4,49,18,3
645e8e02018909e1a1a757ff,49,45,5
645e8e02018909e1a1a7580f,49,61,3
645e8e02018909e1a1a7583a,50,43,1
645e8e02018909e1a1a7585c,51,16,5
645e8e02018909e1a1a75867,51,27,5
645e8e02018909e1a1a7586f,51,35,5
645e8e02018909e1a1a75870,51,36,4
645e8e02018909e1a1a75887,51,59,2
645e8e02018909e1a1a75892,52,9,1
645e8e02018909e1a1a758a1,52,24,1
645e8e02018909e1a1a758b3,52,42,1
645e8e02018909e1a1a758d8,53,18,1
645e8e02018909e1a1a758e3,53,29,2
645e8e02018909e1a1a758f1,53,43,1
645e8e02018909e1a1a758f9,53,51,1
645e8e02018909e1a1a758ff,53,57,5
645e8e02018909e1a1a75903,53,61,4
645e8e02018909e1a1a75916,54,19,5
645e8e02018909e1a1a75919,54,22,3
645e8e02018909e1a1a7592d,54,42,2
645e8e02018909e1a1a7592e,54,43,4
645e8e02018909e1a1a75930,54,45,4
645e8e02018909e1a1a75951,55,17,5
645e8e02018909e1a1a75960,55,32,4
645e8e02018909e1a1a75962,55,34,1
645e8e02018909e1a1a75968,55,40,3
645e8e02018909e1a1a75983,56,6,3
645e8e02018909e1a1a75985,56,8,1
645e8e02018909e1a1a75986,56,9,2
645e8e02018909e1a1a759aa,56,45,4
645e8e02018909e1a1a759af,56,50,1
645e8e02018909e1a1a759c6,57,12,5
645e8e02018909e1a1a75a1f,58,40,4
645e8e02018909e1a1a75a37,59,3,5
645e8e02018909e1a1a75a4a,59,22,3
645e8e02018909e1a1a75a4d,59,25,4
645e8e02018909e1a1a75a4f,59,27,3
645e8e02018909e1a1a75a51,59,29,4
645e8e02018909e1a1a75a54,59,32,5
645e8e02018909e1a1a75a6d,59,57,4
